college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",AUTOMOBILE ENGINEERING,159.0,125.0,98.5,,98.5,,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",CIVIL ENGINEERING,160.0,130.5,113.5,116.0,,87.0,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,174.0,162.5,158.5,161.0,132.5,95.5,119.0,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,165.0,157.0,155.5,153.0,119.5,,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,161.5,148.5,152.0,158.0,121.0,,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND INSTRUMENTATION ENGINEERING,155.0,146.0,145.5,143.5,104.0,,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,169.0,161.0,158.0,163.0,127.0,112.0,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,148.5,134.5,129.0,116.5,106.0,,,2021.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),166.5,158.0,154.5,160.5,129.5,,,2021.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,88.5,,,,,,,2021.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING,116.0,102.5,104.5,,89.5,,,2021.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,113.0,,,,,,,2021.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),112.5,,,,,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.0,156.0,151.0,158.0,138.5,,130.0,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),159.5,154.0,151.5,157.5,130.0,124.0,117.0,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",BIO TECHNOLOGY,146.0,124.0,113.5,99.0,96.5,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",CIVIL ENGINEERING,138.5,114.5,121.5,,97.0,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",CHEMICAL ENGINEERING,147.0,102.5,120.0,139.0,95.5,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,166.5,156.5,152.5,153.5,134.0,,114.0,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,154.5,148.5,153.5,125.5,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,161.0,153.0,149.5,148.0,127.0,,,2021.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,136.5,111.0,114.5,119.0,102.0,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,125.0,107.5,108.0,,118.0,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",AERONAUTICAL ENGINEERING,122.0,84.0,86.0,,98.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),121.0,118.5,102.5,98.5,117.0,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",BIO TECHNOLOGY,83.5,,,,,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,117.0,95.5,86.0,,96.0,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER AND COMMUNICATION ENGINEERING,121.5,83.0,82.0,,88.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,134.5,114.5,99.0,98.0,103.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,117.0,93.5,116.0,106.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,137.0,92.0,118.0,,113.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",MEDICAL ELECTRONICS ENGINEERING,90.5,85.5,,,,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",MECHANICAL AND AUTOMATION ENGINEERING,106.0,85.0,,,99.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",PHARMACEUTICAL TECHNOLOGY,127.0,95.5,,81.5,88.5,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ROBOTICS AND AUTOMATION,103.0,,,,,,,2021.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),125.0,84.5,111.0,,86.0,,,2021.0
"PMR Engineering College -Maduravoyil , Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,120.5,,,,,,,2021.0
"PMR Engineering College -Maduravoyil , Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),108.0,,,,,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.0,136.5,142.0,155.0,106.5,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),AGRICULTURAL ENGINEERING,122.0,103.0,,,88.5,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),BIO MEDICAL ENGINEERING,166.5,130.0,81.0,,142.0,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING,156.0,134.0,133.5,136.0,102.5,,122.5,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,166.0,143.0,128.5,142.5,84.0,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),143.5,112.0,107.0,108.0,124.0,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),ROBOTICS AND AUTOMATION,162.5,128.0,133.0,160.5,101.5,,,2021.0
JNN Institute of Engineering - Thiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),153.0,131.0,135.5,150.0,89.0,,111.5,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,128.5,105.0,119.5,107.0,117.5,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",BIO TECHNOLOGY,119.0,86.5,94.0,,88.0,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",CHEMICAL ENGINEERING,101.0,91.0,,,,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",COMPUTER SCIENCE AND ENGINEERING,138.0,101.0,116.0,136.0,99.5,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,92.0,99.0,108.5,,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ELECTRICAL AND ELECTRONICS ENGINEERING,101.0,83.5,82.0,,,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",INFORMATION TECHNOLOGY,119.0,107.5,104.5,116.5,84.0,,,2021.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",MECHANICAL ENGINEERING,106.0,,,,,,,2021.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.5,168.0,161.0,160.0,137.5,101.5,,2021.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",COMPUTER SCIENCE AND ENGINEERING,174.5,168.0,164.5,163.0,139.5,119.0,106.0,2021.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,172.5,168.0,162.0,164.5,136.0,,,2021.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),170.5,165.0,159.5,162.0,133.0,,,2021.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),172.5,168.0,164.5,170.0,143.0,,129.0,2021.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,79.0,,,,,,,2021.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,106.5,88.0,86.5,,96.0,84.5,,2021.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,98.5,,,,,,,2021.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),MECHANICAL ENGINEERING,101.0,,,,,,,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.5,137.5,137.0,140.0,114.5,130.5,116.0,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),CIVIL ENGINEERING,86.0,,,,82.0,,,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),COMPUTER SCIENCE AND ENGINEERING,148.5,132.0,129.0,142.5,104.5,,113.5,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,116.5,104.0,139.0,84.0,,,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,126.5,103.5,113.0,,,,,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),INFORMATION TECHNOLOGY,149.0,133.0,132.5,133.5,107.5,,101.5,2021.0
Annai Mira College of Engineering and Technology - Vellore (Dist),MECHANICAL ENGINEERING,88.5,,,,,,,2021.0
Jeppiaar Institute of Technology Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,154.0,149.0,139.5,113.0,,102.0,2021.0
Jeppiaar Institute of Technology Kancheepuram,COMPUTER SCIENCE AND BUSSINESS SYSTEM,159.5,150.5,145.5,,118.5,,,2021.0
Jeppiaar Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,165.0,152.5,147.0,151.5,116.0,,,2021.0
Jeppiaar Institute of Technology Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,156.5,155.5,157.0,94.0,,,2021.0
Jeppiaar Institute of Technology Kancheepuram,INFORMATION TECHNOLOGY,155.0,146.0,143.0,121.0,98.5,,,2021.0
Jeppiaar Institute of Technology Kancheepuram,MECHANICAL ENGINEERING,147.5,131.5,109.5,128.5,86.0,,,2021.0
St.Joseph's Institute of Technology Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.5,165.0,162.0,162.0,139.0,,,2021.0
St.Joseph's Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,177.0,169.5,164.5,167.0,135.5,,116.0,2021.0
St.Joseph's Institute of Technology Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,170.0,164.5,162.0,161.5,127.5,116.0,,2021.0
St.Joseph's Institute of Technology Kancheepuram,ELECTRICAL AND ELECTRONICS ENGINEERING,160.0,154.5,150.0,143.0,112.0,,,2021.0
St.Joseph's Institute of Technology Kancheepuram,INFORMATION TECHNOLOGY,170.0,167.0,162.0,167.0,132.5,,130.5,2021.0
St.Joseph's Institute of Technology Kancheepuram,MECHANICAL ENGINEERING,137.5,122.0,118.0,126.5,103.0,,,2021.0
St.Joseph's Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),169.5,164.0,161.5,159.5,138.5,,155.5,2021.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90.5,,,,,,,2021.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",AGRICULTURAL ENGINEERING,94.0,,,,,,,2021.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",COMPUTER SCIENCE AND ENGINEERING,80.5,,,,,,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.0,120.5,109.0,135.0,91.5,,115.0,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),127.5,109.5,96.0,116.0,105.5,,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,143.5,121.0,117.0,135.0,104.0,99.0,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,100.5,108.5,,85.0,,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,82.0,,,,,,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,142.5,119.0,114.5,,113.5,,,2021.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,83.0,,,,,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,112.5,127.5,161.0,109.5,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),124.0,90.0,85.5,98.5,84.5,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",BIO MEDICAL ENGINEERING,97.5,,,,90.0,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",COMPUTER SCIENCE AND ENGINEERING,139.5,100.0,91.5,122.5,100.5,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,115.0,88.5,,88.5,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",INFORMATION TECHNOLOGY,113.5,86.0,92.0,,86.5,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",MECHANICAL ENGINEERING,92.5,,,,88.0,,,2021.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ROBOTICS AND AUTOMATION,85.5,84.5,,,,,,2021.0
Pallavan College of Engineering - Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,83.5,,,,,,,2021.0
Pallavan College of Engineering - Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,105.0,,,,,,,2021.0
Pallavan College of Engineering - Kancheepuram,INFORMATION TECHNOLOGY,116.0,,,,,,,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.0,163.0,159.0,154.5,128.5,119.0,100.0,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,167.5,161.0,155.5,153.5,127.0,,,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,164.5,158.5,156.0,158.0,121.0,103.0,,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,173.5,166.0,161.0,158.0,134.0,116.0,101.0,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,169.0,161.5,155.5,157.5,126.5,118.5,128.5,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,158.0,154.5,147.0,141.5,121.0,,,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,168.5,161.0,158.0,155.0,131.0,89.0,,2021.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,144.5,136.5,132.0,143.0,104.5,,129.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189.0,186.0,182.5,187.0,169.5,155.5,146.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AERONAUTICAL ENGINEERING,181.0,170.5,173.0,,162.5,,113.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,186.0,182.5,181.5,182.5,161.0,,133.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AUTOMOBILE ENGINEERING,171.0,165.0,160.0,157.0,144.5,,,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO MEDICAL ENGINEERING,178.5,170.0,160.5,163.0,137.5,,,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO TECHNOLOGY,177.0,170.0,158.0,170.5,137.5,124.5,124.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,185.0,182.5,179.5,182.5,155.0,127.0,130.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND DESIGN,182.0,182.0,178.0,182.5,157.5,,158.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CIVIL ENGINEERING,169.5,164.0,156.5,155.5,145.5,,,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CHEMICAL ENGINEERING,175.5,161.5,165.5,,153.5,,,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,192.5,187.5,184.5,189.5,169.5,158.5,124.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,189.0,185.5,183.5,183.0,167.0,131.5,109.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,182.0,180.5,177.5,180.0,156.5,,130.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",FOOD TECHNOLOGY,171.0,164.0,164.0,170.5,140.5,117.0,119.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,189.5,185.0,182.0,184.0,168.0,162.0,140.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,176.5,170.5,166.5,167.0,145.5,112.0,113.5,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHATRONICS ENGINEERING,179.0,174.5,173.5,179.0,155.5,,131.0,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ROBOTICS AND AUTOMATION,178.5,177.5,171.5,174.5,144.0,,,2021.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),186.0,185.0,181.5,182.5,166.0,157.0,145.0,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],BIO MEDICAL ENGINEERING,93.5,,91.5,90.0,88.0,,,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],COMPUTER SCIENCE AND ENGINEERING,142.5,135.0,123.5,,93.0,,,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],ELECTRONICS AND COMMUNICATION ENGINEERING,123.5,90.0,119.5,,88.5,,,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],ELECTRICAL AND ELECTRONICS ENGINEERING,85.5,,,,,,,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],MECHANICAL ENGINEERING,116.5,,,,,,,2021.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],PETROLEUM ENGINEERING,118.5,,,,,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.545,173.5,166.5,172.5,140.0,137.5,152.5,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AGRICULTURAL ENGINEERING,158.5,134.5,126.0,119.0,113.5,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,174.5,168.5,165.0,169.5,139.5,140.5,107.5,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO MEDICAL ENGINEERING,167.0,156.5,155.5,157.5,135.0,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CIVIL ENGINEERING,158.0,149.0,137.5,96.5,115.0,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CHEMICAL ENGINEERING,170.5,157.0,156.5,,111.0,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),174.0,171.0,166.5,172.5,139.0,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,185.5,178.0,172.0,171.0,142.5,116.0,123.0,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,175.0,172.0,166.0,170.0,140.5,127.0,112.0,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,170.0,167.0,160.0,162.0,134.0,,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,180.0,174.0,167.5,175.0,143.0,125.0,,2021.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,160.5,149.5,148.0,157.5,122.0,,,2021.0
