college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",AUTOMOBILE ENGINEERING,157.5,124.0,98.5,,98.5,,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",CIVIL ENGINEERING,159.5,130.0,115.0,116.5,,87.5,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,174.0,163.0,160.0,160.5,131.5,94.0,117.5,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,157.0,154.0,154.0,117.5,,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,163.5,149.5,152.0,159.5,121.0,,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND INSTRUMENTATION ENGINEERING,154.5,145.0,146.0,142.0,103.5,,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,167.0,160.5,156.0,164.0,127.5,113.0,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,148.5,136.0,129.0,116.5,105.0,,,2022.0
"Velammal Engineering College - Ambattur,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),166.5,158.5,156.0,159.5,128.0,,,2022.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,89.5,,,,,,,2022.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING,116.0,102.5,104.5,,89.5,,,2022.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,,,,,,,2022.0
Sri Venkateswara Institute of Science and Technology -Tiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),113.0,,,,,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,163.5,156.5,151.5,157.0,138.5,,128.5,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),159.5,152.0,150.5,156.0,128.5,123.5,116.5,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",BIO TECHNOLOGY,146.0,124.5,114.0,99.0,98.5,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",CIVIL ENGINEERING,138.5,115.0,121.5,,97.0,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",CHEMICAL ENGINEERING,147.0,100.5,121.5,137.5,95.0,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,166.0,157.5,153.0,155.0,134.0,,115.5,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,154.0,150.0,153.5,125.0,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,161.0,154.5,151.5,148.5,127.0,,,2022.0
"Vel High Tech Dr.Rangarajan Dr.Sakunthala Engineering College - Avadi, Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,136.5,113.0,114.5,120.5,100.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,127.0,108.5,107.0,,119.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",AERONAUTICAL ENGINEERING,120.0,84.5,87.5,,97.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),121.5,117.0,101.0,98.0,115.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",BIO TECHNOLOGY,82.5,,,,,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,118.5,93.5,87.0,,95.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER AND COMMUNICATION ENGINEERING,121.5,81.0,83.0,,88.5,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,133.5,113.0,98.5,97.5,103.5,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,117.5,92.0,116.0,106.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,135.0,92.0,118.0,,113.5,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",MEDICAL ELECTRONICS ENGINEERING,89.0,87.0,,,,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",MECHANICAL AND AUTOMATION ENGINEERING,106.0,85.5,,,101.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",PHARMACEUTICAL TECHNOLOGY,128.5,95.5,,81.5,88.0,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",ROBOTICS AND AUTOMATION,104.0,,,,,,,2022.0
"Gojan School of Business and Technology - Redhills,Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),124.5,84.5,113.0,,86.5,,,2022.0
"PMR Engineering College -Maduravoyil , Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,120.0,,,,,,,2022.0
"PMR Engineering College -Maduravoyil , Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),108.0,,,,,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.0,137.0,142.0,156.0,106.5,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),AGRICULTURAL ENGINEERING,122.0,103.0,,,89.0,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),BIO MEDICAL ENGINEERING,164.5,130.0,81.5,,140.5,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING,154.5,135.5,133.5,136.0,101.0,,123.0,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,166.0,143.0,130.0,141.5,82.5,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),143.0,114.0,108.5,109.5,125.5,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),ROBOTICS AND AUTOMATION,162.0,129.0,131.5,159.5,100.0,,,2022.0
JNN Institute of Engineering - Thiruvallur (Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),152.0,132.5,136.0,150.5,88.5,,110.0,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,127.5,105.0,120.0,107.5,117.0,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",BIO TECHNOLOGY,119.0,87.5,94.5,,87.5,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",CHEMICAL ENGINEERING,101.0,92.5,,,,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",COMPUTER SCIENCE AND ENGINEERING,139.0,100.0,117.5,135.5,99.0,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,93.0,97.0,108.5,,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",ELECTRICAL AND ELECTRONICS ENGINEERING,102.5,82.5,80.5,,,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",INFORMATION TECHNOLOGY,119.0,109.5,104.0,114.5,84.0,,,2022.0
"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai",MECHANICAL ENGINEERING,104.5,,,,,,,2022.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,173.5,167.0,162.5,158.0,139.0,101.5,,2022.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",COMPUTER SCIENCE AND ENGINEERING,173.0,167.5,164.5,163.0,139.5,121.0,106.0,2022.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,167.5,161.5,164.5,137.0,,,2022.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),169.5,166.0,159.5,163.5,132.0,,,2022.0
"R.M.K. College of Engineering and Technology,Gummidipoondi, Tiruvallur (Dist)",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),172.5,168.0,163.0,169.5,143.5,,127.5,2022.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,80.5,,,,,,,2022.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),COMPUTER SCIENCE AND ENGINEERING,106.0,89.5,86.5,,96.0,85.0,,2022.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,96.5,,,,,,,2022.0
Annai Veilankanni's College of Engineering - Kancheepuram (Dist),MECHANICAL ENGINEERING,102.5,,,,,,,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.5,137.0,137.5,141.5,113.0,132.0,115.5,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),CIVIL ENGINEERING,87.0,,,,82.5,,,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),COMPUTER SCIENCE AND ENGINEERING,147.0,132.0,130.5,142.5,103.0,,111.5,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,141.5,118.5,103.5,139.0,84.0,,,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,128.0,103.0,113.0,,,,,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),INFORMATION TECHNOLOGY,150.5,133.5,133.5,135.0,107.0,,103.0,2022.0
Annai Mira College of Engineering and Technology - Vellore (Dist),MECHANICAL ENGINEERING,90.0,,,,,,,2022.0
Jeppiaar Institute of Technology Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.0,153.0,147.5,138.5,113.5,,102.5,2022.0
Jeppiaar Institute of Technology Kancheepuram,COMPUTER SCIENCE AND BUSSINESS SYSTEM,161.0,149.0,145.0,,116.5,,,2022.0
Jeppiaar Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,167.0,154.0,147.0,150.5,114.5,,,2022.0
Jeppiaar Institute of Technology Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,156.0,155.5,159.0,95.5,,,2022.0
Jeppiaar Institute of Technology Kancheepuram,INFORMATION TECHNOLOGY,154.0,147.5,143.5,121.5,97.0,,,2022.0
Jeppiaar Institute of Technology Kancheepuram,MECHANICAL ENGINEERING,145.5,129.5,108.0,127.5,86.0,,,2022.0
St.Joseph's Institute of Technology Kancheepuram,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.5,166.5,163.5,161.5,137.5,,,2022.0
St.Joseph's Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,176.5,168.0,163.5,167.5,136.0,,116.0,2022.0
St.Joseph's Institute of Technology Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,166.0,162.0,163.0,126.0,117.0,,2022.0
St.Joseph's Institute of Technology Kancheepuram,ELECTRICAL AND ELECTRONICS ENGINEERING,158.0,156.0,150.0,143.5,111.0,,,2022.0
St.Joseph's Institute of Technology Kancheepuram,INFORMATION TECHNOLOGY,171.5,167.5,163.5,167.0,132.0,,132.5,2022.0
St.Joseph's Institute of Technology Kancheepuram,MECHANICAL ENGINEERING,137.5,122.0,119.5,126.5,102.5,,,2022.0
St.Joseph's Institute of Technology Kancheepuram,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),171.5,166.0,162.0,158.0,138.0,,157.0,2022.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,89.5,,,,,,,2022.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",AGRICULTURAL ENGINEERING,95.5,,,,,,,2022.0
"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, ",COMPUTER SCIENCE AND ENGINEERING,82.0,,,,,,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.0,120.0,109.0,135.5,90.0,,113.0,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),127.5,107.5,95.0,115.5,106.0,,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,143.5,121.0,115.0,133.5,104.0,99.0,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,101.0,108.5,,86.5,,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,,,,,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,141.5,119.5,112.5,,111.5,,,2022.0
"DMI College of Engineering -Sriperumbudur, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,84.0,,,,,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.5,112.5,125.5,160.0,109.5,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),122.5,89.0,86.0,98.5,83.0,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",BIO MEDICAL ENGINEERING,97.5,,,,88.5,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",COMPUTER SCIENCE AND ENGINEERING,138.0,100.0,90.5,123.0,99.5,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,113.0,89.5,,88.0,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",INFORMATION TECHNOLOGY,111.5,87.0,92.0,,86.5,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",MECHANICAL ENGINEERING,94.5,,,,89.5,,,2022.0
"Kings Engineering College - Sriperumbudur, Kancheepuram(Dist)",ROBOTICS AND AUTOMATION,85.5,84.0,,,,,,2022.0
Pallavan College of Engineering - Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,82.0,,,,,,,2022.0
Pallavan College of Engineering - Kancheepuram,ELECTRONICS AND COMMUNICATION ENGINEERING,106.5,,,,,,,2022.0
Pallavan College of Engineering - Kancheepuram,INFORMATION TECHNOLOGY,117.5,,,,,,,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.5,163.0,159.0,156.0,129.0,119.0,99.0,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,166.0,159.5,155.5,153.5,125.5,,,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,164.0,159.0,156.5,157.5,119.5,104.0,,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",COMPUTER SCIENCE AND ENGINEERING,173.5,166.0,162.5,159.5,133.0,114.5,101.0,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,169.0,161.5,157.5,155.5,126.5,118.5,128.5,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,160.0,154.5,148.0,142.5,121.5,,,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",INFORMATION TECHNOLOGY,167.5,162.5,158.5,153.0,130.5,90.5,,2022.0
"Panimalar Engineering College -Poonamalee, Chennai [Tiruvallur (Dist)]",MECHANICAL ENGINEERING,143.5,136.0,131.5,143.5,106.0,,127.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189.0,184.5,181.5,187.0,168.0,157.0,145.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AERONAUTICAL ENGINEERING,181.0,169.0,172.5,,163.0,,112.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,186.5,184.0,179.5,183.0,162.0,,132.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AUTOMOBILE ENGINEERING,170.5,163.5,160.0,157.0,145.5,,,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO MEDICAL ENGINEERING,177.0,168.0,160.5,163.0,137.5,,,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO TECHNOLOGY,175.5,169.0,156.5,170.5,139.0,124.5,122.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND BUSSINESS SYSTEM,186.5,184.0,180.0,182.5,155.0,127.0,129.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND DESIGN,183.5,180.5,179.5,180.5,157.5,,160.0,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CIVIL ENGINEERING,170.0,163.5,157.0,157.5,147.0,,,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CHEMICAL ENGINEERING,176.0,161.5,166.0,,151.5,,,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,192.5,187.5,185.0,189.5,168.5,160.0,126.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,189.5,187.0,181.5,183.0,169.0,132.0,111.0,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,181.5,180.0,177.0,180.0,158.0,,131.0,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",FOOD TECHNOLOGY,171.0,165.5,164.0,170.5,140.5,117.0,118.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,189.0,186.5,182.0,186.0,167.0,161.5,139.0,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,174.5,169.5,167.0,166.5,145.5,112.5,113.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHATRONICS ENGINEERING,178.5,173.0,174.0,178.5,155.5,,130.5,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ROBOTICS AND AUTOMATION,180.5,178.0,169.5,174.5,144.0,,,2022.0
"Rajalakshmi Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),187.5,183.5,182.0,182.5,165.0,157.5,143.0,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],BIO MEDICAL ENGINEERING,94.0,,92.5,91.5,87.5,,,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],COMPUTER SCIENCE AND ENGINEERING,144.5,136.5,124.0,,93.0,,,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],ELECTRONICS AND COMMUNICATION ENGINEERING,123.0,90.0,121.0,,86.5,,,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],ELECTRICAL AND ELECTRONICS ENGINEERING,85.5,,,,,,,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],MECHANICAL ENGINEERING,116.5,,,,,,,2022.0
Rajiv Gandhi College of Engineering - Chennai [Kancheepuram(Dist)],PETROLEUM ENGINEERING,120.0,,,,,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.545,171.5,168.0,173.5,141.5,137.5,152.0,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",AGRICULTURAL ENGINEERING,157.0,133.0,125.5,120.5,115.0,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,174.5,168.5,163.5,168.5,141.0,140.5,108.0,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",BIO MEDICAL ENGINEERING,166.5,156.5,153.5,157.5,136.0,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CIVIL ENGINEERING,156.5,147.5,137.5,98.0,114.5,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",CHEMICAL ENGINEERING,171.0,158.0,156.5,,111.0,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS),176.0,171.0,167.0,174.0,140.0,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",COMPUTER SCIENCE AND ENGINEERING,186.0,176.5,170.0,171.0,143.0,117.5,121.5,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRONICS AND COMMUNICATION ENGINEERING,174.5,170.0,164.5,168.5,142.5,127.5,112.0,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",ELECTRICAL AND ELECTRONICS ENGINEERING,169.5,166.0,160.5,163.5,133.5,,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",INFORMATION TECHNOLOGY,179.5,174.0,169.0,175.5,141.5,124.5,,2022.0
"Saveetha Engineering College - Thandalam, Chennai [Kancheepuram(Dist)]",MECHANICAL ENGINEERING,160.5,150.5,148.0,159.0,122.0,,,2022.0
